Removed Pin From Net: NetName=3.3V Pin=C1-1
Removed Pin From Net: NetName=NetC2_1 Pin=C2-1
Removed Pin From Net: NetName=3.3V Pin=C17-1
Removed Pin From Net: NetName=GND Pin=C17-2
Removed Pin From Net: NetName=3.3V Pin=C21-1
Removed Pin From Net: NetName=GND Pin=C21-2
Removed Pin From Net: NetName=LiPo Pin=C22-1
Removed Pin From Net: NetName=LiPo Pin=C23-1
Removed Pin From Net: NetName=GND Pin=P3-1
Removed Pin From Net: NetName=3.3V Pin=P3-2
Removed Pin From Net: NetName=GND Pin=R14-1
Removed Pin From Net: NetName=NetDriver1_1 Pin=R14-2
Removed Pin From Net: NetName=NetDriver1_2 Pin=R18-1
Removed Pin From Net: NetName=3.3V Pin=R18-2
Removed Pin From Net: NetName=GND Pin=S1-1
Removed Pin From Net: NetName=GND Pin=S1-3
Removed Pin From Net: NetName=GND Pin=S2-1
Removed Pin From Net: NetName=NJTRST Pin=S2-2
Removed Pin From Net: NetName=GND Pin=S2-3
Removed Pin From Net: NetName=NJTRST Pin=S2-4
Removed Pin From Net: NetName=GND Pin=U3-2
Removed Pin From Net: NetName=3.3V Pin=U3-3
Removed Pin From Net: NetName=GND Pin=U3-4
Removed Pin From Net: NetName=GND Pin=U3-6
Removed Pin From Net: NetName=GND Pin=U3-7
Removed Pin From Net: NetName=3.3V Pin=U3-11
Removed Pin From Net: NetName=NetU1_61 Pin=U3-12
Removed Pin From Net: NetName=NetU1_59 Pin=U3-16
Removed Pin From Net: NetName=NetU1_24 Pin=U5-1
Removed Pin From Net: NetName=3.3V Pin=U5-2
Removed Pin From Net: NetName=NetR13_1 Pin=U5-7
Removed Pin From Net: NetName=NetR12_1 Pin=U5-8
Removed Pin From Net: NetName=NetU1_26 Pin=U5-9
Removed Pin From Net: NetName=GND Pin=U5-10
Removed Pin From Net: NetName=NetR2_1 Pin=U5-15
Removed Pin From Net: NetName=NetR1_1 Pin=U5-16
Removed Member From Class: ClassName=Sheet1 Member=C1
Removed Member From Class: ClassName=Sheet1 Member=C2
Removed Member From Class: ClassName=Sheet2 Member=C20
Removed Member From Class: ClassName=Sheet3 Member=C22
Removed Member From Class: ClassName=Sheet3 Member=C23
Removed Member From Class: ClassName=Sheet1 Member=D1
Removed Member From Class: ClassName=Sheet2 Member=R12
Removed Member From Class: ClassName=Sheet2 Member=R13
Removed Member From Class: ClassName=Sheet1 Member=U2
Removed Member From Class: ClassName=Sheet2 Member=U5
Change Component Footprint: Designator=S1 Old Footprint=PTS530GG065SMTRLFS New Footprint=SPST-2
Change Component Footprint: Designator=S2 Old Footprint=PTS530GG065SMTRLFS New Footprint=SPST-2
Change Component Comment : Designator=FET1 Old Comment=RSS100N03FRATB New Comment=IRF7805ZTRPBF
Change Component Comment : Designator=FET2 Old Comment=RSS100N03FRATB New Comment=IRF7805ZTRPBF
Change Component Comment : Designator=S1 Old Comment=SW-DPST New Comment=SW-PB
Change Component Comment : Designator=S2 Old Comment=SW-DPST New Comment=SW-PB
Change Component Designator: OldDesignator=Buzz NewDesignator=Buzz1
Change Component Designator: OldDesignator=C22 NewDesignator=C23
Change Component Designator: OldDesignator=C23 NewDesignator=C24
Change Component Designator: OldDesignator=R6 NewDesignator=R8
Change Component Designator: OldDesignator=R7 NewDesignator=R9
Change Component Designator: OldDesignator=R8 NewDesignator=R6
Change Component Designator: OldDesignator=R9 NewDesignator=R7
Change Component Designator: OldDesignator=R15 NewDesignator=R16
Change Component Designator: OldDesignator=R16 NewDesignator=R17
Change Component Designator: OldDesignator=R17 NewDesignator=R19
Change Component Designator: OldDesignator=R18 NewDesignator=R20
Change Component Designator: OldDesignator=R19 NewDesignator=R15
Change Component Designator: OldDesignator=R20 NewDesignator=R21
Change Component Designator: OldDesignator=R21 NewDesignator=R22
Change Component Designator: OldDesignator=R22 NewDesignator=R18
Change component parameters: Designator = "Buzz1"; Footprint = "*PS1240P02BT_PS1240P02BT(Primary)"; UniqueID = "\AKANZKEG"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.ftdichip.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.ftdichip.com/Support/Documents/DataSheets/ICs/DS_FT231X.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "FT231X Product Page"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "www.ftdichip.com/Products/ICs/FT231X.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "ver 1.2, Feb-2013"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "FTDI"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "20-Pin Small Outline Package, 8.6 x 3.9 mm Body, 0.635 mm Pitch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "SSOP-20"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageVersion"; Value = "Feb-13"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartNumber"; Value = "FT231XS-R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RevisionNote"; Value = "DatasheetVersion updated to 1.2 Feb-2013"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "768-1129-1-ND"; VariantName = "[No Variations]"
Added Pin To Net: NetName=GND Pin=1-7
Added Pin To Net: NetName=GND Pin=1-11
Added Pin To Net: NetName=3.3V Pin=1-13
Added Pin To Net: NetName=GND Pin=1-18
Added Pin To Net: NetName=GND Pin=1-21
Added Pin To Net: NetName=GND Pin=1-25
Added Pin To Net: NetName=NetC2_1 Pin=C1-1
Added Pin To Net: NetName=3.3V Pin=C2-1
Added Pin To Net: NetName=LiPo Pin=C4-1
Added Pin To Net: NetName=LiPo Pin=C5-1
Added Pin To Net: NetName=GND Pin=C8-2
Added Pin To Net: NetName=GND Pin=C17-1
Added Pin To Net: NetName=GND Pin=C21-1
Added Pin To Net: NetName=3.3V Pin=C21-2
Added Pin To Net: NetName=GND Pin=C22-2
Added Pin To Net: NetName=GND Pin=C23-2
Added Pin To Net: NetName=GND Pin=C24-2
Added Pin To Net: NetName=NetC2_1 Pin=D4-2
Added Pin To Net: NetName=GND Pin=J1-5
Added Pin To Net: NetName=GND Pin=J1-6
Added Pin To Net: NetName=GND Pin=J1-7
Added Pin To Net: NetName=GND Pin=P3-1
Added Pin To Net: NetName=NetDriver1_2 Pin=R14-1
Added Pin To Net: NetName=3.3V Pin=R14-2
Added Pin To Net: NetName=GND Pin=R20-1
Added Pin To Net: NetName=NetDriver1_1 Pin=R20-2
Added Pin To Net: NetName=GND Pin=S1-2
Added Pin To Net: NetName=NJTRST Pin=S2-1
Added Pin To Net: NetName=GND Pin=S2-2
Added Pin To Net: NetName=3.3V Pin=U3-1
Added Pin To Net: NetName=GND Pin=U3-2
Added Pin To Net: NetName=3.3V Pin=U3-3
Added Pin To Net: NetName=NetR13_1 Pin=U5-1
Added Pin To Net: NetName=NetU1_26 Pin=U5-2
Added Pin To Net: NetName=NetR12_1 Pin=U5-3
Added Pin To Net: NetName=GND Pin=U5-4
Added Pin To Net: NetName=NetR2_1 Pin=U5-5
Added Pin To Net: NetName=NetR1_1 Pin=U5-6
Added Pin To Net: NetName=NetU1_24 Pin=U5-7
Added Pin To Net: NetName=3.3V Pin=U5-8
Added Pin To Net: NetName=GND Pin=U6-4
Added Pin To Net: NetName=GND Pin=U6-5
Added Pin To Net: NetName=3.3V Pin=U6-8
Added Pin To Net: NetName=GND Pin=U7-4
Added Pin To Net: NetName=GND Pin=U7-5
Added Pin To Net: NetName=NetU1_61 Pin=U7-7
Added Pin To Net: NetName=3.3V Pin=U7-8
Added Pin To Net: NetName=3.3V Pin=U8-1
Added Pin To Net: NetName=NetU1_59 Pin=U8-3
Added Pin To Net: NetName=GND Pin=U8-4
Added Pin To Net: NetName=GND Pin=U8-5
Added Pin To Net: NetName=GND Pin=U9-6
Added Pin To Net: NetName=GND Pin=U9-16
Change Net Name : Old Net Name=NetBuzz_P$2 New Net Name=NetBuzz1_P$2
Change Net Name : Old Net Name=NetC2_1 New Net Name=NetC1_1
Change Net Name : Old Net Name=NetR6_2 New Net Name=NetR8_2
Change Net Name : Old Net Name=NetR7_2 New Net Name=NetR9_2
Added Pin To Net: NetName=+5 Pin=C22-1
Added Pin To Net: NetName=+5 Pin=C23-1
Added Pin To Net: NetName=+5 Pin=D4-1
Added Pin To Net: NetName=+5 Pin=J1-1
Added Pin To Net: NetName=+5 Pin=U9-15
Added Net: Name=+5
Added Pin To Net: NetName=1.8V Pin=1-8
Added Pin To Net: NetName=1.8V Pin=C17-2
Added Pin To Net: NetName=1.8V Pin=U3-5
Added Pin To Net: NetName=1.8V Pin=U6-1
Added Pin To Net: NetName=1.8V Pin=U7-1
Added Pin To Net: NetName=1.8V Pin=U8-8
Added Net: Name=1.8V
Added Pin To Net: NetName=CS_IMU_1.8V Pin=1-22
Added Pin To Net: NetName=CS_IMU_1.8V Pin=U7-2
Added Net: Name=CS_IMU_1.8V
Added Pin To Net: NetName=CS_TELE Pin=P2-5
Added Pin To Net: NetName=CS_TELE Pin=U1-10
Added Net: Name=CS_TELE
Added Pin To Net: NetName=INT_IMU_1.8V Pin=1-12
Added Pin To Net: NetName=INT_IMU_1.8V Pin=U8-6
Added Net: Name=INT_IMU_1.8V
Added Pin To Net: NetName=INT_TELE Pin=P2-1
Added Pin To Net: NetName=INT_TELE Pin=U1-11
Added Net: Name=INT_TELE
Added Pin To Net: NetName=Net1_9 Pin=1-9
Added Pin To Net: NetName=Net1_9 Pin=R10-2
Added Net: Name=Net1_9
Added Pin To Net: NetName=Net1_10 Pin=1-10
Added Pin To Net: NetName=Net1_10 Pin=C8-1
Added Net: Name=Net1_10
Added Pin To Net: NetName=NetC4_2 Pin=C4-2
Added Pin To Net: NetName=NetC4_2 Pin=Driver1-7
Added Pin To Net: NetName=NetC4_2 Pin=R18-2
Added Net: Name=NetC4_2
Added Pin To Net: NetName=NetC5_2 Pin=C5-2
Added Pin To Net: NetName=NetC5_2 Pin=Driver2-7
Added Pin To Net: NetName=NetC5_2 Pin=R27-2
Added Net: Name=NetC5_2
Added Pin To Net: NetName=NetC24_1 Pin=C24-1
Added Pin To Net: NetName=NetC24_1 Pin=U9-3
Added Pin To Net: NetName=NetC24_1 Pin=U9-13
Added Pin To Net: NetName=NetC24_1 Pin=U9-14
Added Net: Name=NetC24_1
Added Pin To Net: NetName=NetD5_1 Pin=D5-1
Added Net: Name=NetD5_1
Added Pin To Net: NetName=NetD5_2 Pin=D5-2
Added Pin To Net: NetName=NetD5_2 Pin=U9-17
Added Net: Name=NetD5_2
Added Pin To Net: NetName=NetD6_1 Pin=D6-1
Added Net: Name=NetD6_1
Added Pin To Net: NetName=NetD6_2 Pin=D6-2
Added Pin To Net: NetName=NetD6_2 Pin=U9-10
Added Net: Name=NetD6_2
Added Pin To Net: NetName=NetJ1_2 Pin=J1-2
Added Pin To Net: NetName=NetJ1_2 Pin=U9-12
Added Net: Name=NetJ1_2
Added Pin To Net: NetName=NetJ1_3 Pin=J1-3
Added Pin To Net: NetName=NetJ1_3 Pin=U9-11
Added Net: Name=NetJ1_3
Added Pin To Net: NetName=NetP2_2 Pin=P2-2
Added Pin To Net: NetName=NetP2_2 Pin=R3-2
Added Pin To Net: NetName=NetP2_2 Pin=U4-2
Added Net: Name=NetP2_2
Added Pin To Net: NetName=NetP2_3 Pin=P2-3
Added Pin To Net: NetName=NetP2_3 Pin=R11-1
Added Pin To Net: NetName=NetP2_3 Pin=U1-35
Added Net: Name=NetP2_3
Added Pin To Net: NetName=NetP2_4 Pin=P2-4
Added Pin To Net: NetName=NetP2_4 Pin=R4-2
Added Pin To Net: NetName=NetP2_4 Pin=U4-4
Added Net: Name=NetP2_4
Added Pin To Net: NetName=NetP3_2 Pin=P3-2
Added Pin To Net: NetName=NetP3_2 Pin=U1-45
Added Pin To Net: NetName=NetP3_2 Pin=U9-20
Added Net: Name=NetP3_2
Added Pin To Net: NetName=NetP3_3 Pin=P3-3
Added Pin To Net: NetName=NetP3_3 Pin=U1-44
Added Pin To Net: NetName=NetP3_3 Pin=U9-4
Added Net: Name=NetP3_3
Added Pin To Net: NetName=NetR8_1 Pin=R8-1
Added Pin To Net: NetName=NetR8_1 Pin=U6-7
Added Net: Name=NetR8_1
Added Pin To Net: NetName=NetR9_1 Pin=R9-1
Added Pin To Net: NetName=NetR9_1 Pin=U6-6
Added Net: Name=NetR9_1
Added Pin To Net: NetName=NetS1_1 Pin=S1-1
Added Pin To Net: NetName=NetS1_1 Pin=U1-27
Added Net: Name=NetS1_1
Added Pin To Net: NetName=NetU1_8 Pin=U1-8
Added Pin To Net: NetName=NetU1_8 Pin=U9-2
Added Net: Name=NetU1_8
Added Pin To Net: NetName=NetU1_9 Pin=U1-9
Added Pin To Net: NetName=NetU1_9 Pin=U9-9
Added Net: Name=NetU1_9
Added Pin To Net: NetName=NetU1_52 Pin=U1-52
Added Pin To Net: NetName=NetU1_52 Pin=U8-2
Added Net: Name=NetU1_52
Added Pin To Net: NetName=SPI3_MISO_1.8V Pin=R10-1
Added Pin To Net: NetName=SPI3_MISO_1.8V Pin=U8-7
Added Net: Name=SPI3_MISO_1.8V
Added Pin To Net: NetName=SPI3_MOSI_1.8V Pin=1-24
Added Pin To Net: NetName=SPI3_MOSI_1.8V Pin=U6-2
Added Net: Name=SPI3_MOSI_1.8V
Added Pin To Net: NetName=SPI3_SCK_1.8V Pin=1-23
Added Pin To Net: NetName=SPI3_SCK_1.8V Pin=U6-3
Added Net: Name=SPI3_SCK_1.8V
Change Class Name : Old Net Name=Sheet1 New Net Name=Controller
Change Class Name : Old Net Name=Sheet2 New Net Name=Sensors
Change Class Name : Old Net Name=Sheet3 New Net Name=Recovery
Change Class Name : Old Net Name=Sheet4 New Net Name=Misc
Added Class: Name=UART-to-USB
Added Member To Class: ClassName=Sensors Member=Component 1 ICM-20948
Added Member To Class: ClassName=Misc Member=Component C1 CAP 1 uF
Added Member To Class: ClassName=Misc Member=Component C2 CAP 1 uF
Added Member To Class: ClassName=Recovery Member=Component C4 CAP 0.1 uF
Added Member To Class: ClassName=Recovery Member=Component C5 CAP 0.1 uF
Added Member To Class: ClassName=Sensors Member=Component C8 0.1uF
Added Member To Class: ClassName=Misc Member=Component C20 CAP 100 nF
Added Member To Class: ClassName=Misc Member=Component D1 MBR0520L
Added Member To Class: ClassName=Misc Member=Component D4 MBR0520L
Added Member To Class: ClassName=Misc Member=Component R12 0R
Added Member To Class: ClassName=Misc Member=Component R13 10K
Added Member To Class: ClassName=Misc Member=Component U2 TLV75533PDBVR
Added Member To Class: ClassName=Misc Member=Component U5 MX25L25735FZ2I-10G
Added Member To Class: ClassName=Sensors Member=Component U6 SN74LVC2T45DCTR
Added Member To Class: ClassName=Sensors Member=Component U7 SN74LVC2T45DCTR
Added Member To Class: ClassName=Sensors Member=Component U8 SN74LVC2T45DCTR
Added Room: Name=Controller
Added Room: Name=Misc
Added Room: Name=Recovery
Added Room: Name=Sensors
Added Room: Name=UART-to-USB
